domain,phylum,class,order,family,genus,species,asv_id,Sum Sq,Mean Sq,ndf,ddf,f.value,p.value,fdr.bh,fdr.by,q.value,disease_coef,antibiotic_coef,time_coef,disease_p.value,antibiotic_p.value,time_p.value,disease_fdr.bh,antibiotic_fdr.bh,time_fdr.bh,disease_fdr.by,antibiotic_fdr.by,time_fdr.by,disease_q.value,antibiotic_q.value,time_q.value
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV48,1.107777161583492,0.276944290395873,4,73.50332866213957,0.7941216390725173,0.5327771419295687,0.8179146901394384,1,0.4799921736232959,0.1823438453112361,0.1573089228125116,0.14941184048285414,0.45723436490842073,0.3003342082072963,0.2534961052733107,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV50,0.8621165545891749,0.21552913864729373,4,12.398484966453795,1.051808824694341,0.42017055944905,0.7700873739336882,1,0.45192477522475005,0.19295448911702945,-0.21097975824454063,0.07250638952331735,0.28322408227834506,0.23943155257687168,0.4652848155781323,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,ASV52,1.0644775289461805,0.26611938223654513,4,78.12596399382019,0.7609824291449353,0.5538193728653439,0.8296761707564467,1,0.4868943832479007,-0.2511586899912642,0.08662904702592383,-0.13658763395287948,0.2805787115507319,0.5170936678953524,0.29322361659195345,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,NA,ASV54,27.008768745292233,6.752192186323058,4,9.952945750761286,3.9569399028370134,0.035565282969748695,0.3160764245882929,1,0.18548903925829988,-0.05300285631667878,0.6430329267718441,0.7807088998375079,0.923654935973339,0.40980450464913276,0.008632757627880242,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,NA,NA,ASV56,8.590618298045671,2.1476545745114177,4,25.17530145518751,4.200141600074963,0.009685652397796634,0.170872255734263,1,0.1002761613534808,-0.2079624111823799,-0.5117571452282921,0.29582498352483794,0.4572573866273638,0.03662581874625303,0.060787341480970036,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,ASV58,29.915661101489718,7.4789152753724295,4,91.18688312200761,2.53872388549647,0.04518677480901471,0.3584615290218482,1,0.21036268274652759,0.2848018213146737,-0.06879464056133403,1.168491563120406,0.6704322347142639,0.8543884599297711,0.002372404486514527,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Henriciella,NA,ASV64,2.299466028084955,0.5748665070212388,4,9.539758288982041,0.4030633292316815,0.8022440921347362,0.9135213695196285,1,0.536098829246243,-0.3272688101907636,-1.2067458700767781,-0.009657807003572626,0.5381490168231756,0.31516196372060973,0.9710295082988536,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,NA,ASV65,12.227452915737038,3.0568632289342594,4,16.000557486864924,3.403185666600362,0.03397305300269242,0.31128797402467007,1,0.1826789432641453,-0.0798322240843326,0.4056695680225351,0.4733703104206795,0.831034361636453,0.232493486854111,0.02446438870148577,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,NA,ASV67,2.6372421926692877,0.6593105481673219,4,93.99999999940664,1.4485359502244808,0.224206470651619,0.639931950321052,1,0.37554323391994787,0.021512227754013957,0.15813914391371517,0.1439857687636427,0.9343159976440891,0.2840253602364486,0.3290903920435968,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,ASV68,32.42652438430905,8.106631096077262,4,12.237187651558148,3.8138333136969407,0.03105176134979866,0.30084575340542635,1,0.17655093965581017,0.39929793522827395,-1.878887985637943,-0.036907224394169796,0.5033855845608355,0.01916808386935393,0.9081782544404353,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV69,15.968324658718153,3.992081164679538,4,22.989403499084784,2.7690205081649317,0.051569814719013826,0.38260825478385097,1,0.22453315739885768,-1.1154662810196105,0.41475964155867373,-0.290270760491166,0.019943609991395606,0.2838822349370581,0.270771696089961,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV71,21.18306676656732,5.29576669164183,4,27.449437877370524,2.3061765228006954,0.08349124762082491,0.4404573274558503,1,0.25848181056364095,-0.8802681625719784,0.5217080701047272,0.29242786623993083,0.14038586557760732,0.24615983253947232,0.37840751009620643,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,ASV75,25.112889858517526,6.278222464629382,4,16.181612810071197,4.851359042933168,0.009206744725110436,0.16742111177046978,1,0.09825086200057932,-0.5702493796678221,-0.37608722925084215,-0.7618631683861321,0.20631514954970062,0.3452807426648559,0.002843404219586022,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter venetianus,ASV80,0.4470274459563339,0.11175686148908348,4,73.32846208300799,0.704153991947209,0.591627714021232,0.8372908765498263,1,0.4913630634529756,-0.16598783141320855,-0.12198909479847103,0.06362876158762686,0.31275077727506334,0.20317294567556413,0.4682420163750102,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Olleya,NA,ASV82,32.515066261462906,8.128766565365726,4,13.566216051327714,3.6484042061605457,0.03186240138559873,0.3037206325627234,1,0.17823805875545623,0.03701325673716094,0.6885812265835921,1.0454195607736994,0.9499899835782453,0.22353030087027886,0.00185160980934359,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Shimia,Shimia marina,ASV83,20.150738329913782,5.0376845824784455,4,10.14206435389655,4.426877561172428,0.025184443826941794,0.2706182963949564,1,0.15881199576780308,0.4937336499665197,-1.9142103035714138,-0.06654635174530046,0.2582496339321245,0.0170458307110071,0.7764191606021431,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,NA,ASV84,4.591830216608591,1.1479575541521478,4,21.369760289114463,1.6786950990739768,0.19180014341170443,0.6061705067182744,1,0.35573037459008927,-0.5962909761416106,0.21909058308002807,-0.02149209936094773,0.07506419213488744,0.3262398599954339,0.9054546994824,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,ASV85,7.329250038159663,1.8323125095399158,4,93.99999999891705,1.2712593412462028,0.2868422915722315,0.6953455855497098,1,0.40806265378418505,-0.23049037924094729,-0.3958763340674514,-0.1994958834520684,0.6199613677869524,0.13294038258886334,0.4468785902010962,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA,ASV86,21.343449215673527,5.335862303918382,4,10.491557102864705,2.8870952841750723,0.07634699517381806,0.4256705108276082,1,0.24980418643006658,1.0090717165144172,-1.2137466998596904,0.556045207282261,0.0667146956332352,0.11439864405533341,0.06492602876271475,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marisediminitalea,Marisediminitalea aggregata,ASV87,49.736921485381934,12.434230371345484,4,10.989552740980452,9.101250471815648,0.0016979565518144893,0.1064619563001875,0.8147109600182465,0.06247706078491344,0.1320603819550886,-0.9399718165670755,-1.0937854295976988,0.7765432898551543,0.12372733512760822,4.627539845163185e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA,ASV92,38.40351515693165,9.600878789232912,4,23.409242352566018,4.580074112121528,0.007072167323801528,0.14963365576091153,1,0.08781231654322716,0.5626428355491899,-1.593761226120142,0.0420826067925186,0.3382173166008555,0.015469730931938534,0.8944942779291327,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,ASV93,64.83145935917491,16.20786483979373,4,91.02267756313938,14.088755004093692,5.497608908469801e-9,6.498173729811305e-6,4.972793607936541e-5,3.8134448136910065e-6,1.4138760097481922,-1.2350092005312,0.0906670712367364,9.872702939832982e-4,8.362624812900349e-7,0.6985656633816086,0.0034554460289415436,1.1707674738060489e-5,0.7094319706841741,0.010733038481732713,1.8182735664620472e-5,1,0.0033567189995432137,1.4216462181930593e-5,0.7094319706841741
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV94,1.9033642266217055,0.47584105665542636,4,19.97780554121631,1.7819710416366432,0.17213166361965976,0.5780103022682893,1,0.3392045951823121,-0.04262886126233356,0.12701187488790514,0.2074861249454694,0.8341403803512732,0.4449150443801797,0.06904535413562041,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,NA,ASV97,31.5811981547912,7.8952995386978,4,18.605205252611793,5.393026685973027,0.0046503031280393575,0.14507563693597697,1,0.08513744911564343,-0.15244585498717012,0.666895082848646,0.741226865782397,0.7492575045814476,0.13004293574347017,0.006118566883675971,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV98,19.56077070490475,4.890192676226188,4,10.403059484095424,3.3560251482745174,0.05276679082749878,0.38260825478385097,1,0.22453315739885768,-1.6546460347388658,0.31008911635766756,-0.15445437012575727,8.440189550098774e-4,0.5904237465787093,0.5598974060614892,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV100,0.7580011273592927,0.18950028183982318,4,93.9999999989303,1.0306677389714558,0.3956364688891535,0.7522412760298702,1,0.44145181584791415,0.12076489747315375,-0.10165252959642838,-0.03290243087432383,0.4672657451201654,0.2786156244447487,0.7250876559588566,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV103,16.721578744396897,4.180394686099224,4,94.0000000008912,3.7697666696031824,0.006887567028083851,0.14963365576091153,1,0.08781231654322716,-0.5917211739808189,-0.5157999585406471,0.04737551013671809,0.14865687528901866,0.026680796386164662,0.8366132558683221,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,ASV104,10.653084701799836,2.663271175449959,4,23.397769137985883,1.4102727912833428,0.26150571112636256,0.6837454563762453,1,0.40125513304466515,-0.07487000878121279,-0.4472070028255747,0.6097270195462857,0.8909510568417329,0.24687119844926453,0.044955913565394114,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV105,1.6002147469666814,0.40005368674167036,4,16.509510770231135,2.0636153539489595,0.13202601980178622,0.5217092925452669,1,0.3061644207485545,0.4242212520717848,-0.06170642881236136,-0.05856523452305438,0.01686974015700011,0.6689939834714469,0.5440283337879195,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,NA,ASV107,11.412777049072288,2.853194262268072,4,19.05371790656458,1.8817231343598144,0.1550578210693871,0.5570444308793701,1,0.3269008007876202,-0.1927897489360636,-0.4419059312853904,0.05643715104011915,0.6913407087934469,0.28742992877583223,0.8341426000053328,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,NA,ASV108,0.17326704960484873,0.04331676240121218,4,14.694737806790036,0.40370976142815973,0.8030022867435651,0.9135213695196285,1,0.536098829246243,-0.0789353988226614,0.010545009386273074,0.006506677773088814,0.5426318894351582,0.9254862313032332,0.9277243018891342,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella cohaerens,ASV109,8.479493579973614,2.1198733949934034,4,9.907304992198302,1.1909113316685354,0.37305322251193473,0.7472161139564862,1,0.4385028060116906,0.31117628822904264,-0.13318112925053,0.6082684233163705,0.5593987016363838,0.8555806371792902,0.03996884974840086,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA,ASV110,2.367900503393065,0.5919751258482663,4,16.24107595292639,2.893471659368341,0.05544955863059222,0.383282914043041,1,0.22492908030888448,0.5759600748909001,0.1869129601465701,0.06100094028770658,0.0016856813213533702,0.24694069764171572,0.5382948611955778,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,ASV112,10.851785473468757,2.7129463683671893,4,10.089847706345518,2.551216556738839,0.10410686927588736,0.48755755234396425,1,0.28612251636675806,-1.219196753978964,0.3651312787072389,-0.13175854791549463,0.004023816495057179,0.5060707919493507,0.5607676928050773,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum litopenaei,ASV116,18.45536903765267,4.613842259413167,4,94.00000000039182,3.764660543637476,0.0069414242862974335,0.14963365576091153,1,0.08781231654322716,0.1087896427452168,0.25524583310176746,0.4990038060249253,0.7995297206911921,0.2919350810023828,0.04100688731632366,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,NA,ASV118,8.296930267024607,2.0742325667561516,4,9.775316324316742,1.538633904543576,0.2655045764674195,0.6850353563978849,1,0.4020121091970778,-0.2846905075521241,-1.3051950662359975,0.2485407701671533,0.5529969662134268,0.1666137901988449,0.33159424674791793,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA,ASV122,32.97867806153129,8.244669515382823,4,12.157476235150785,5.289698663474343,0.010600690505631331,0.17647910109374976,1,0.10356653127067957,1.0922964151189358,-2.781446606861526e-4,1.0694686988154596,0.029408170604255577,0.9995346452829442,1.7117234239457667e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,NA,NA,NA,ASV123,3.240220367391824,0.810055091847956,4,9.607063126814236,0.8777197087680012,0.511923388483461,0.8066276736090259,1,0.47336840263168894,-0.10632531397828876,-0.9840989034471221,-0.08931284677912846,0.7821322610054093,0.19462332056232703,0.6719828803649702,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Verrucomicrobiaceae,Haloferula,NA,ASV124,27.380997474785275,6.845249368696319,4,9.560454311920456,8.15381888908875,0.003895191598343863,0.13541519027183666,1,0.07946822853751428,0.8943962140560082,-0.5761015910877089,0.7745815729425773,0.016568903180302446,0.5507706748639538,2.1175292672962964e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
